,timestamp,elapsedtime,x,y,description,r1_focusedAttention,r2_focusedAttention,focusedAttention,r1_clearGoals,r2_clearGoals,clearGoals,r1_clearCutFeedback,r2_clearCutFeedback,clearCutFeedback,r1_pleasure,r2_pleasure,pleasure,allEngagement
156,28 Jun 2021 4:16:40pm:177,670400,426,429,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,28 Jun 2021 4:16:40pm:177,670400,426,429,connection made between twofourbar and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,28 Jun 2021 4:16:40pm:460,670600,350,416,cello start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,28 Jun 2021 4:16:41pm:626,671800,133,671,cello end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,28 Jun 2021 4:16:41pm:626,671800,133,671,cello was deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,28 Jun 2021 4:16:45pm:150,675300,261,457,trumpet block added,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,28 Jun 2021 4:16:46pm:337,676500,292,467,trumpet start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,28 Jun 2021 4:16:47pm:622,677800,343,438,trumpet end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,28 Jun 2021 4:16:49pm:539,679700,411,470,twofourbar start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,28 Jun 2021 4:16:50pm:344,680500,378,444,twofourbar end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,28 Jun 2021 4:16:50pm:344,680500,378,444,connection made between twofourbar and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,28 Jun 2021 4:16:50pm:345,680500,378,444,connection made between trumpet and twofourbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,28 Jun 2021 4:16:53pm:277,683500,126,92,play clicked,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,28 Jun 2021 4:16:59pm:283,689500,359,44,playing stoppped,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,28 Jun 2021 4:16:59pm:843,690000,330,35,time tab selected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,28 Jun 2021 4:17:01pm:522,691700,918,447,endrepeat block added,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,28 Jun 2021 4:17:02pm:864,693000,863,480,endrepeat start drag,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,28 Jun 2021 4:17:03pm:646,693800,867,457,endrepeat end drag,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,28 Jun 2021 4:17:03pm:646,693800,867,457,connection made between twofourbar and endrepeat,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,28 Jun 2021 4:17:07pm:238,697400,48,56,play clicked,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,28 Jun 2021 4:17:13pm:249,703400,74,131,playing stoppped,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,28 Jun 2021 4:17:17pm:28,707200,870,394,endrepeat start drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,28 Jun 2021 4:17:18pm:314,708500,50,657,endrepeat end drag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,28 Jun 2021 4:17:18pm:315,708500,50,657,endrepeat was deleted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
