age,gender,musicLessonConfidence,musicNotationConfidence,blockBasedConfidence,computerConfidence,musicSoftwareConfidence,extraPressureRecorded,parentInRoom,noteEdit,navigate,playback,building,paramChange,pleasure,clearGoals,focusedAttention,clearCutFeedback,engagement
11,Male,3,4,5,5,0,3,2,0.3636363636363636,0.0,0.0,0.6363636363636364,0.0,False,False,False,False,No Engagement
11,Male,3,4,5,5,0,3,2,0.9444444444444444,0.0,0.0555555555555555,0.0,0.0,False,False,False,False,No Engagement
11,Male,3,4,5,5,0,3,2,0.0,0.4166666666666667,0.0833333333333333,0.5,0.0,False,False,False,False,No Engagement
11,Male,3,4,5,5,0,3,2,0.3571428571428571,0.0714285714285714,0.0,0.5714285714285714,0.0,False,True,False,False,Engagement
11,Male,3,4,5,5,0,3,2,0.5,0.0,0.2,0.3,0.0,False,True,False,False,Engagement
11,Male,3,4,5,5,0,3,2,0.2857142857142857,0.0714285714285714,0.0,0.6428571428571429,0.0,False,True,False,True,Engagement
11,Male,3,4,5,5,0,3,2,0.0,0.0,0.037037037037037,0.9629629629629628,0.0,False,False,False,False,No Engagement
11,Male,3,4,5,5,0,3,2,0.0,0.0909090909090909,0.2727272727272727,0.6363636363636364,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.2,0.3,0.0,0.5,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.5882352941176471,0.0,False,True,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.1333333333333333,0.8666666666666667,0.0,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0588235294117647,0.2352941176470588,0.6470588235294118,0.0588235294117647,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.125,0.125,0.125,0.625,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.0,0.9444444444444444,0.0555555555555555,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.0103092783505154,0.0,0.9896907216494846,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.1176470588235294,0.0588235294117647,0.2941176470588235,0.1764705882352941,0.3529411764705882,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.0909090909090909,0.4545454545454545,0.4545454545454545,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.4,0.6,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.1538461538461538,0.0769230769230769,0.6923076923076923,0.0,False,True,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0833333333333333,0.0,0.0,0.9166666666666666,0.0,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.3478260869565217,0.6521739130434783,0.0,True,True,False,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.0666666666666666,0.9333333333333332,0.0,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.1578947368421052,0.5789473684210527,0.2631578947368421,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.1739130434782608,0.0,0.3478260869565217,0.0,0.4782608695652174,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0526315789473684,0.0,0.9473684210526316,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.7647058823529411,0.0,True,False,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.2,0.0,0.1333333333333333,0.6666666666666666,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.2142857142857142,0.0,0.7857142857142857,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.1304347826086956,0.6521739130434783,0.217391304347826,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.1,0.1,0.8,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.2352941176470588,0.0,0.1176470588235294,0.6470588235294118,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.2,0.8,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,False,True,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.5714285714285714,0.0,0.4285714285714285,0.0,0.0,False,True,True,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0769230769230769,0.0769230769230769,0.8461538461538461,0.0,False,True,False,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.2857142857142857,0.0,0.5714285714285714,0.1428571428571428,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0909090909090909,0.0,0.8181818181818182,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.5,0.0,0.375,0.0,False,False,True,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.125,0.375,0.5,0.0,False,False,True,True,Engagement
11,Male,4,2,5,4,3,2,1,0.7333333333333333,0.0,0.0666666666666666,0.2,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.5,0.0,0.5,0.0,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,False,True,False,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0714285714285714,0.1428571428571428,0.2857142857142857,0.5,False,True,True,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.1,0.1,0.7,0.0,False,False,True,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.1904761904761904,0.7142857142857143,0.0952380952380952,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.1904761904761904,0.0,0.8095238095238095,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,0.0434782608695652,0.9565217391304348,0.0,False,True,False,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0588235294117647,0.1176470588235294,0.8235294117647058,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.6111111111111112,0.0,0.0,0.3888888888888889,0.0,False,False,False,False,No Engagement
11,Male,4,2,5,4,3,2,1,0.7,0.0,0.3,0.0,0.0,False,False,True,True,Engagement
11,Male,4,2,5,4,3,2,1,0.75,0.0,0.25,0.0,0.0,True,True,True,True,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.3,0.1,0.6,0.0,False,True,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.7777777777777778,0.0,0.0555555555555555,0.1666666666666666,0.0,False,False,True,False,Engagement
11,Male,4,2,5,4,3,2,1,0.0,0.0,1.0,0.0,0.0,False,False,True,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.4736842105263157,0.0,0.5263157894736842,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.21875,0.609375,0.0,0.171875,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0895522388059701,0.9104477611940298,0.0,0.0,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.1724137931034483,0.8045977011494253,0.0,0.0229885057471264,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.2777777777777778,0.0,0.3055555555555556,0.4166666666666667,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.0,0.0,0.109090909090909,0.8909090909090909,False,False,True,False,Engagement
9,Female,4,4,4,5,3,1,1,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,False,False,True,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.0,0.0,0.9166666666666666,0.0833333333333333,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.3809523809523809,0.0,0.6190476190476191,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.08,0.32,0.0,0.6,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.2325581395348837,0.4186046511627907,0.0,0.3488372093023256,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.375,0.59375,0.0,0.03125,0.0,False,True,False,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.8,0.0,0.2,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.0,0.0,1.0,0.0,False,True,False,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.4285714285714285,0.0,0.5714285714285714,0.0,False,True,False,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.8297872340425532,0.0,0.1702127659574468,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,1.0,0.0,0.0,0.0,False,False,True,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.85,0.0,0.05,0.1,False,False,True,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,1.0,0.0,0.0,0.0,False,False,True,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,1.0,0.0,0.0,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,1.0,0.0,0.0,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,1.0,0.0,0.0,0.0,False,False,False,False,No Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.9905660377358492,0.0094339622641509,0.0,0.0,False,False,False,True,Engagement
9,Female,4,4,4,5,3,1,1,0.0,1.0,0.0,0.0,0.0,False,False,False,True,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.9534883720930232,0.0465116279069767,0.0,0.0,False,False,False,True,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.9807692307692308,0.0192307692307692,0.0,0.0,False,False,False,True,Engagement
9,Female,4,4,4,5,3,1,1,0.0,1.0,0.0,0.0,0.0,False,True,False,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.87,0.0,0.13,0.0,False,True,False,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.8142857142857143,0.0142857142857142,0.1714285714285714,0.0,False,True,False,False,Engagement
9,Female,4,4,4,5,3,1,1,0.0,0.0,1.0,0.0,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.2,0.0,0.4,0.4,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.0,0.1061946902654867,0.8938053097345132,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.0,0.25,0.75,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.1176470588235294,0.4705882352941176,0.4117647058823529,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.2631578947368421,0.0,0.2631578947368421,0.4736842105263157,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.4,0.0,0.3,0.3,0.0,False,True,False,False,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0294117647058823,0.0,0.0294117647058823,0.9411764705882352,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0625,0.125,0.8125,0.0,False,False,True,True,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.125,0.875,0.0,False,False,False,True,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.25,0.0,0.25,0.5,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0384615384615384,0.5384615384615384,0.4230769230769231,0.0,False,False,False,True,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.04,0.48,0.48,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.4166666666666667,0.0,0.5833333333333334,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.25,0.5,0.25,False,False,False,True,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.0,0.1368421052631579,0.8631578947368421,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.2105263157894736,0.7894736842105263,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.1176470588235294,0.8823529411764706,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.16,0.84,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.0,1.0,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0555555555555555,0.0,0.9444444444444444,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.625,0.0,0.0,0.375,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.2903225806451613,0.0,0.0,0.6451612903225806,0.064516129032258,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.3,0.7,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0952380952380952,0.0,0.1428571428571428,0.7619047619047619,0.0,False,False,True,False,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.1428571428571428,0.8571428571428571,0.0,False,False,True,False,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.3529411764705882,0.0,0.0,0.6470588235294118,0.0,False,True,False,False,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.6060606060606061,0.0,0.0,0.3939393939393939,0.0,False,True,False,False,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666,0.0,False,True,True,False,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.125,0.25,0.5,0.125,False,True,True,False,Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.1515151515151515,0.1212121212121212,0.7272727272727273,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.2307692307692307,0.4615384615384615,0.3076923076923077,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,0.1428571428571428,0.6428571428571429,0.2142857142857142,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,1.0,0.0,0.0,False,False,False,False,No Engagement
9,Non-Binary,2,2,2,4,1,1,1,0.0,0.0,1.0,0.0,0.0,False,False,False,False,No Engagement
